2001,La Trinidad,@jazz-m7b,6 days ago,Nakakagaan tlaga ng loob at nakakapagbigay inspirasyon  /  / Lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyJxnfH5wuNmRs3_E54AaABAg,UgyJxnfH5wuNmRs3_E54AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2002,La Trinidad,@jazz-m7b,6 days ago,Grabe naman ang mensahe ng awit na ito ay tumagos sa aking  puso💘😊 /  / Lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzZRoEnUpXwMc8F8Dl4AaABAg,UgzZRoEnUpXwMc8F8Dl4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2003,La Trinidad,@jazz-m7b,6 days ago,Let's keep on listening and enjoying the song mga kapatid😊  /  / Lokal ng La Trinidad kapisanang binhi 🌱,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzBksg9wxdRf_5YKGx4AaABAg,UgzBksg9wxdRf_5YKGx4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2004,La Trinidad,@jazz-m7b,6 days ago,Keep supporting po mga kapatid mula sa lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyYyjOdDY2-tfvz8G94AaABAg,UgyYyjOdDY2-tfvz8G94AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2005,La Trinidad,@jazz-m7b,6 days ago,♥️♥️♥️ po sa inyong lahat mga kapatid Mula po sa lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwiZyUbEnB0kODTYRF4AaABAg,UgwiZyUbEnB0kODTYRF4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2006,La Trinidad,@jazz-m7b,6 days ago,Full force support 💯 from Lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzndfrPaW-0z6LTAhF4AaABAg,UgzndfrPaW-0z6LTAhF4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2007,La Trinidad,@axeliee-m5u,6 days ago,Continuous support and viewing po from Lokal ng La Trinidad! 💚,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyTER4PE6IdrKcXF414AaABAg,UgyTER4PE6IdrKcXF414AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2008,La Trinidad,@axeliee-m5u,6 days ago,Nanonood pa rin po kami from Lokal ng La Trinidad! 🙌,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwwKgFl4iJszkXPD3B4AaABAg,UgwwKgFl4iJszkXPD3B4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2009,La Trinidad,@axeliee-m5u,6 days ago,Still here and enjoying po from Lokal ng La Trinidad! 💞,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzoQ4ItO1stJZpmJKV4AaABAg,UgzoQ4ItO1stJZpmJKV4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2010,La Trinidad,@axeliee-m5u,6 days ago,Watching pa rin po with full support from Lokal ng La Trinidad! 🌟,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyXn08FjwBUZBoeDHx4AaABAg,UgyXn08FjwBUZBoeDHx4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2011,La Trinidad,@axeliee-m5u,6 days ago,Patuloy pong nakatutok from Lokal ng La Trinidad! 🎶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxSwuL5uSjISnakwfd4AaABAg,UgxSwuL5uSjISnakwfd4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2012,La Trinidad,@axeliee-m5u,6 days ago,Nonstop viewing po from Lokal ng La Trinidad! 💖,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxGHWNiWe2KdD1rOyt4AaABAg,UgxGHWNiWe2KdD1rOyt4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2013,La Trinidad,@axeliee-m5u,6 days ago,Still watching and supporting po from Lokal ng La Trinidad! 💚✨,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzsqg8_SGtCp4MxwdB4AaABAg,Ugzsqg8_SGtCp4MxwdB4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2014,La Trinidad,@jazz-m7b,6 days ago,Keep supporting po mga kapatid mula sa lokal ng La Trinidad kapisanang binhi 🌱🐑🍓,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyAnxgKfu0N8efDHjl4AaABAg,UgyAnxgKfu0N8efDHjl4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
2015,La Trinidad,@axeliee-m5u,6 days ago,Happy viewing everyone 🎉🎉  / Pagbati po mula sa Lokal ng La Trinidad 🫶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw9-WdTArf0vSaWl1V4AaABAg,Ugw9-WdTArf0vSaWl1V4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
