38001,@marneliebatalla8117,2 weeks ago,"Happy viewing po, mula po sa kalihiman ng Baguio 🫶",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5zErgOxac1qPEutV4AaABAg,Ugx5zErgOxac1qPEutV4AaABAg,UCGZeqKpiLqcjH02gBjGj7kQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38002,@jonathanlazaro-lr3tw,2 weeks ago,Maligayang panonood po mula sa lokal ng atok Golf,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyubxKA5FJe03KRD7N4AaABAg,UgyubxKA5FJe03KRD7N4AaABAg,UCFqvjRjbTvQSzxX4Cw-_bZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38003,@agudongdencebaylorb.6757,2 weeks ago,"happy viewing po, mula sa lokal ng Baguio City Distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzLhNTV8lJ4UUne2Ox4AaABAg,UgzLhNTV8lJ4UUne2Ox4AaABAg,UCk7OB5KugstrmQSDU7Q4lDQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38004,@FELIXCASTILLO-d6k,2 weeks ago,Happy viewing po.... Binabati ko po lahat ng kalihim dito sa Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzgmFkZTtkSRmc_uU14AaABAg,UgzgmFkZTtkSRmc_uU14AaABAg,UCzYZJSgSHmHSChay7k3DlyA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38005,@chichialvarezn,2 weeks ago,"Happy viewing po mga Kapatid, mula po sa lokal ng Aurora Hill, District of Benguet. Binabati po namin ang aming Destinado, kapatid na Redenter Tiamson Jr.💞💞✨",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxbTgDWRgKoUYfzlal4AaABAg,UgxbTgDWRgKoUYfzlal4AaABAg,UCCqRQErQw1h8719fX878FDA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38006,@chichialvarezn,2 weeks ago,"Happy viewing po mga Kapatid, mula po sa lokal ng Aurora Hill, District of Benguet. Binabati po namin ang aming poging Destinado, kapatid na Redenter Tiamson Jr.💞💞✨",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyRfWUFFdDWeP0NApR4AaABAg,UgyRfWUFFdDWeP0NApR4AaABAg,UCCqRQErQw1h8719fX878FDA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38007,@chichialvarezn,2 weeks ago,"Happy viewing po mga Kapatid, mula po sa lokal ng Aurora Hill, District of Benguet. Binabati po namin ang aming poging Destinado, kapatid na Redenter Tiamson Jr.💞💞✨",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyF1s7nxnXwlzfTQiV4AaABAg,UgyF1s7nxnXwlzfTQiV4AaABAg,UCCqRQErQw1h8719fX878FDA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38008,@KristineBeaArenas,2 weeks ago,"Happy viewing po mula sa lokal ng Aurora Hill, Distrito ng Benguet. At sa amin pong mahal at poging destinado, Ka. Redentor D. Tiamson Jr. 💗💗",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxVPMjQ-3dbfyw8vCF4AaABAg,UgxVPMjQ-3dbfyw8vCF4AaABAg,UCs3H_9liw6Ou9wWUdG-o9hQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38009,@KristineBeaArenas,2 weeks ago,"Happy viewing po mula sa lokal ng Aurora Hill, Distrito ng Benguet. At sa amin pong mahal at poging destinado, Ka. Redentor D. Tiamson Jr. 💗💗",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz46MxdbxV00IOCzxl4AaABAg,Ugz46MxdbxV00IOCzxl4AaABAg,UCs3H_9liw6Ou9wWUdG-o9hQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
38010,@KristineBeaArenas,2 weeks ago,"Happy viewing po mula sa lokal ng Aurora Hill, Distrito ng Benguet. At sa amin pong mahal at poging destinado, Ka. Redentor D. Tiamson Jr. 🤍🫰",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgykvjOgq8EgM4y0U_14AaABAg,UgykvjOgq8EgM4y0U_14AaABAg,UCs3H_9liw6Ou9wWUdG-o9hQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
