8001,Baguio City,@giloribello,2 weeks ago,Magandang Gising sa mga taga-BAGUIO City locale,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxIECBd09xrAH5TqmR4AaABAg,UgxIECBd09xrAH5TqmR4AaABAg,UCDoxrvwIaC8g19_zJaWhluQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8002,Baguio City,@giloribello,2 weeks ago,Masayang Gising po sa mga taga-BAGUIO City locale  /  / 😊😊😊😊😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxHP-bX3LnItTkWIO94AaABAg,UgxHP-bX3LnItTkWIO94AaABAg,UCDoxrvwIaC8g19_zJaWhluQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8003,Baguio City,@Jonnerguilod,2 weeks ago,Good Morning po! /  / Shout out po sa mga kasama po naming Mang-aawit sa Lokal ng Baguio City!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxIETpUfRtuZOXEVCN4AaABAg,UgxIETpUfRtuZOXEVCN4AaABAg,UCUziou_rMXx7lIZ3VI2K55Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8004,Baguio City,@JonnerGuilod-ye5rs,2 weeks ago (edited),Good Morning po Watching from Lokal ng Baguio City! /  / Shout out po sa mga kasama po naming Mang-aawit sa Lokal ng Baguio City!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwyF6q2aOxY7GyUSNJ4AaABAg,UgwyF6q2aOxY7GyUSNJ4AaABAg,UCqAZvKcFKWAYBEWjNAhZEZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8005,Baguio City,@marneliebatalla8117,2 weeks ago,"Happy viewing po mga kapatid, from lokal ng Baguio City",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxsKOhoyHkz5BTUAGB4AaABAg,UgxsKOhoyHkz5BTUAGB4AaABAg,UCGZeqKpiLqcjH02gBjGj7kQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8006,Baguio City,@henrycaranto2644,2 weeks ago,Benguet 🎉🍓🍓 / Pagbati po sa lahat mula sa Lahat ng KADIWA dito po sa Benguet.😊 / Mula po sa Lokal ng BAGUIO CITY🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz1YGaR6JRTlvN0r4Z4AaABAg,Ugz1YGaR6JRTlvN0r4Z4AaABAg,UCFilTOy22FklSkBIgwVPVaQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8007,Baguio City,@giloribello,2 weeks ago,Gising na Gising Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxFhXQAFd9LIBZ9aDZ4AaABAg,UgxFhXQAFd9LIBZ9aDZ4AaABAg,UCDoxrvwIaC8g19_zJaWhluQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8008,Baguio City,@AbegailBalolong,2 weeks ago,Happy Viewing po from LOCAL NG BAGUIO CITY DISTRICT OF BENGUET 🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxSBm9QsJsoOp0ai6N4AaABAg,UgxSBm9QsJsoOp0ai6N4AaABAg,UChiZf3rJgQqRwuAE-ZCS6UQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8009,Baguio City,@AbegailBalolong,2 weeks ago,Hello po sa mga taga BAGUIO CITY DISTRICT OF BENGUET 🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzq92BIFYsPc4NaDXd4AaABAg,Ugzq92BIFYsPc4NaDXd4AaABAg,UChiZf3rJgQqRwuAE-ZCS6UQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8010,Baguio City,@AbegailBalolong,2 weeks ago,Greetings po para sa mga kalihim ng BAGUIO CITY DISTRICT OF BENGUET 🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzU1HdYiwe1HThqKB54AaABAg,UgzU1HdYiwe1HThqKB54AaABAg,UChiZf3rJgQqRwuAE-ZCS6UQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
