8001,@hazelhalican2149,3 days ago,Fight Fight Fight!!!Go Go Go Baguio City 🎉 / #Kalihiman / #Registry,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyaQrDKtC0t3L2ndIh4AaABAg,UgyaQrDKtC0t3L2ndIh4AaABAg,UC5JK1YaWy38yVHiRtJW47sw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8002,@armicassandragarcia8955,3 days ago,Happy viewing po! Mula po sa Lokal ng Aurora Hill.❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz9HSLDVhdfVrxhUWh4AaABAg,Ugz9HSLDVhdfVrxhUWh4AaABAg,UCZ3mXwiXib5dyLSRSaSt9sA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8003,@JemerlynPacis,3 days ago,Good evening po. Greetings po mula sa Lokal ng Aurora Hill! ☺️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyDNwdQKpGDtlhXQV54AaABAg,UgyDNwdQKpGDtlhXQV54AaABAg,UCIJ01y_md3h4quxSbGkW0Fw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8004,@IeshaObana,3 days ago,"pagbati po sa mga kasama kong binhi at kadiwa district officer, mula po sa lokal ng mirador hills",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwwaeHGVvufh1Lua5V4AaABAg,UgwwaeHGVvufh1Lua5V4AaABAg,UCipT-3PF6TAIBDln8IkDgkA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8005,@JemerlynPacis,3 days ago,Good evening po. Greetings po mula sa Lokal ng Aurora Hill! ☺️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz56LP8Xel6ec2ES5l4AaABAg,Ugz56LP8Xel6ec2ES5l4AaABAg,UCIJ01y_md3h4quxSbGkW0Fw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8006,@hazelhalican2149,3 days ago,Go Go Go Baguio City 🎉 / #Kalihiman / #Registry,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzMc1MfLwmmL-k7wuR4AaABAg,UgzMc1MfLwmmL-k7wuR4AaABAg,UC5JK1YaWy38yVHiRtJW47sw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8007,@strawberrytaho16,3 days ago,God bless po sa inyong lahat! Pagbati mula sa Lokal ng Aurora Hill. ❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwOmgeXDS1VfCO_d-V4AaABAg,UgwOmgeXDS1VfCO_d-V4AaABAg,UCKrJxTQVZLmSHU1AmjE2khw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8008,@joselitotomita1029,3 days ago,Happy viewing po mula sa Lokal ng Bangho district  / Kalihim registry section,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy2u2AT054tMoaKghh4AaABAg,Ugy2u2AT054tMoaKghh4AaABAg,UCyzbu0RN6bsQ88Mspf9VvQQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8009,@strawberrytaho16,3 days ago,God bless po sa inyong lahat! Pagbati mula sa Lokal ng Aurora Hill. ❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy_S7NRzRnNggcwzfB4AaABAg,Ugy_S7NRzRnNggcwzfB4AaABAg,UCKrJxTQVZLmSHU1AmjE2khw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
8010,@KristineBeaArenas,3 days ago,🫪,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz56LP8Xel6ec2ES5l4AaABAg.AX1S6LNt6lCAX1SbDuoiwt,Ugz56LP8Xel6ec2ES5l4AaABAg.AX1S6LNt6lCAX1SbDuoiwt,UCs3H_9liw6Ou9wWUdG-o9hQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
