20001,@Vien.Bella-vu5rh4pz8b,6 days ago,BENGUET TO THE TOP / GOD'S LOVE INCMV #1 Ka sa amin / Lokal ng Atok Gold / 🎶🎵 Kagawaran ng Mang-aawit,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyGWQJE2b2qo7DLwg94AaABAg,UgyGWQJE2b2qo7DLwg94AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20002,@jove-anfeliciano4222,6 days ago,Fight fight fight Benguet!!from lokal po ng Penged po,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgykwbLPuBkIN57LMpV4AaABAg,UgykwbLPuBkIN57LMpV4AaABAg,UCGmtiWWDuLctG_xCdUaAcgw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20003,@Yolly-b2e,6 days ago,Happy viewing mga kapatid mula sa local ng Gibraltar distrito ng bengue,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwdoFaSYpAgomZrhNh4AaABAg,UgwdoFaSYpAgomZrhNh4AaABAg,UCje50BtwygXcQ3QczalFnSw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20004,@Riri-c8t9q,6 days ago,"Solid support dito, tuloy lang sa paggawa ng music! Mula po sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyuaDjy_HM1jtCkGlR4AaABAg,UgyuaDjy_HM1jtCkGlR4AaABAg,UCfSaCY2HyuAqIsHyWgtRT8w,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20005,@arlynsadsaddarnayla,6 days ago,More power po sa inyong lahat. ❤❤❤BAGUIO CITY❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzcVDhjQuO9ZzD0DuR4AaABAg,UgzcVDhjQuO9ZzD0DuR4AaABAg,UCEpebcWdMuh8WoE06IwNIKA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20006,@EdranelPascua-n9b,6 days ago,"Mula sa Lokal ng Baguio City, ang linaw ng bawat detalye ng video, happy viewing po.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx9b6nKM9KTazpqRF14AaABAg,Ugx9b6nKM9KTazpqRF14AaABAg,UCGiJHn2kqzFt12IXHdnlOcA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20007,@cherrydevera8251,6 days ago,Napakaganda po ng mensahe ng kanta. Mula po sa lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy0vIBi7sQ2QgFEkBx4AaABAg,Ugy0vIBi7sQ2QgFEkBx4AaABAg,UCrod3zHPNdFZBv-HyVuLJ3g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20008,@jonathanlazaro-lr3tw,6 days ago,Our God always has your Back. Happy viewing from Lokal ng Atok Gold..,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyAV941f9Q5pJWw1ZF4AaABAg,UgyAV941f9Q5pJWw1ZF4AaABAg,UCFqvjRjbTvQSzxX4Cw-_bZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20009,@jonathanlazaro-lr3tw,6 days ago,Pataasin pa po natin ang Views. / Enjoy watching din po mula sa lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyCI2FXp8CKoBM6-f54AaABAg,UgyCI2FXp8CKoBM6-f54AaABAg,UCFqvjRjbTvQSzxX4Cw-_bZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20010,@sherryrosedorado3983,6 days ago,happy viewing po mga kapatid..  /  / mula po sa Lokal ng Loacan 😄,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQx-q3_UeTXervyut4AaABAg,UgwQx-q3_UeTXervyut4AaABAg,UCxHxJyvwIQnBsv_apYYEL4g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20011,@EdranelPascua-n9b,6 days ago,"Happy viewing po, mula sa Lokal ng Baguio City, tunay na dekalidad ang output.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwOzWemb3fCxX4JOkd4AaABAg,UgwOzWemb3fCxX4JOkd4AaABAg,UCGiJHn2kqzFt12IXHdnlOcA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20012,@Saie-1921,6 days ago,God’s love is indeed the greatest love of all 💙 /  / Pagbati at pasasalamat po sa mga kapatid lalo na po sa lahat ng mga may tungkulin na masisipag at walang kapagurang sumusuporta sa ating entry.. Mula po sa lokal ng Camp 6 Distrito ng Benguet💙 /  / Go Benguet! / Fight! Fight! Fight!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzHIHMi5TFUz2UjlwR4AaABAg,UgzHIHMi5TFUz2UjlwR4AaABAg,UCLW6AmNwJE6j0gaYxl_lOgw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20013,@DianoCharize,6 days ago,"Gooo Benguet  /  / Happy viewing po mula sa Lokal ng La Trinidad /  / Fight, Fight, Fight❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzzNGPXk-AWXaNUaQZ4AaABAg,UgzzNGPXk-AWXaNUaQZ4AaABAg,UCgeNjJWZwDCHuIqnxDjnX1g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20014,@DianoCharize,6 days ago,"Gooo Benguet  /  / Happy viewing po mula sa Lokal ng La Trinidad /  / Fight, Fight, Fight❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzGSXI9cPJADBLzz654AaABAg,UgzGSXI9cPJADBLzz654AaABAg,UCgeNjJWZwDCHuIqnxDjnX1g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20015,@arlynsadsaddarnayla,6 days ago,Support from lokal ng Baguio City.❤🎉🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzg6mBW8HlKDpw_fRJ4AaABAg,Ugzg6mBW8HlKDpw_fRJ4AaABAg,UCEpebcWdMuh8WoE06IwNIKA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20016,@AdliselbAoad,6 days ago,Happy Viewing po /  / Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwLz0chKad5IQ80-1V4AaABAg,UgwLz0chKad5IQ80-1V4AaABAg,UCDFkFpLctdryYbzB6sMOn3A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
20017,@jonathanlazaro-lr3tw,6 days ago,Kaisa po ang lokal ng Atok Gold / Go BENGUET,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxV2VzJ4zTSqaBm6sp4AaABAg,UgxV2VzJ4zTSqaBm6sp4AaABAg,UCFqvjRjbTvQSzxX4Cw-_bZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
