No.	Matched Lokal	Commenter Name	Comment Time	Comment Text	Comment URL	Comment ID	Channel ID	Fetched At
1	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwTjMB_HxUJIFM4M5h4AaABAg	UgwTjMB_HxUJIFM4M5h4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
2	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxJOS3LpyhOJ3z1ie94AaABAg	UgxJOS3LpyhOJ3z1ie94AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
3	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwadQ48OTsb1PuepIV4AaABAg	UgwadQ48OTsb1PuepIV4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
4	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxC0tUgztRtYXR9H2V4AaABAg	UgxC0tUgztRtYXR9H2V4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
5	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxwVYoZHfHKyfebuFR4AaABAg	UgxwVYoZHfHKyfebuFR4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
6	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzRpJ31xMmNPlh1Wdd4AaABAg	UgzRpJ31xMmNPlh1Wdd4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
7	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx_-IWFzDLrqeU7BAt4AaABAg	Ugx_-IWFzDLrqeU7BAt4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
8	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzsOWlx_4eTyY7Z3Cx4AaABAg	UgzsOWlx_4eTyY7Z3Cx4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
9	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzz1XaRkmv3aZdsADN4AaABAg	Ugzz1XaRkmv3aZdsADN4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
10	Tadiangan	@RJAnekang	11 days ago	Greetings from Kalihiman /Registry of Lokal ng Tadiangan 😍	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzy3nE7OKjGHFXWVBF4AaABAg	Ugzy3nE7OKjGHFXWVBF4AaABAg	UCEvFqx6z7OMIm2nQo4CgQFA	Fetched 06/04/2026, 12:00:04 PM GMT+8
11	Tadiangan	@CarloLapuz-d9j	11 days ago	Magandang umaga po sa lahat. Kakatapos lang ng pagtupad. /  / Lokal ng Tadiangan ❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzxqqb76Egp1bzL_GV4AaABAg	Ugzxqqb76Egp1bzL_GV4AaABAg	UCV3ywPI2qSbNPfDTvol4gtA	Fetched 06/04/2026, 12:00:04 PM GMT+8
12	Tadiangan	@AngelRoseAndres	12 days ago	Congrats po mga Kapatid! Pagbati mula sa Lokal ng Tadiangan, Distrito ng Benguet ❤😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz9VWunnQR5iF1edQx4AaABAg	Ugz9VWunnQR5iF1edQx4AaABAg	UCDLKzJPraYOXszBioOjZe3g	Fetched 06/04/2026, 12:00:04 PM GMT+8
13	Tadiangan	@reginecandido8775	12 days ago	Congratulations po mga kapatid! 😊 Pagbati po mula sa Lokal ng Tadiangan, Distrito ng Benguet ❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyC5TDYVyte0mE9Fad4AaABAg	UgyC5TDYVyte0mE9Fad4AaABAg	UCdupAPiCWUTRfUjwcM_W80w	Fetched 06/04/2026, 12:00:04 PM GMT+8
