30001,@drewbatinay1449,9 days ago,"Mula sa mga Kadiwa ng Lokal ng La Trinidad, solid support! 🤍",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwyNvVbiAnrxhp66GF4AaABAg,UgwyNvVbiAnrxhp66GF4AaABAg,UCQgz35ptm_7_RPT-Pc80itg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30002,@BnHydn_2,9 days ago,Benguet 🔛🔝 -Lokal ng La Trinidad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwr8xmpnlmPY2aF2Y54AaABAg,Ugwr8xmpnlmPY2aF2Y54AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30003,@Xieee-x8v,9 days ago,"Let's goo Benguet!!! 🎉🎉 /  / ako'y nagbabalik, mag iingay mula sa Lokal ng La Trinidad 👋👋",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw85-3muTa6shMMv0h4AaABAg,Ugw85-3muTa6shMMv0h4AaABAg,UCjYF2eqO3sw4XuYBb8HsAXg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30004,@drewbatinay1449,9 days ago,Lokal ng La Trinidad viewers present 🙌,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz6A-gxbnanEytWjE54AaABAg,Ugz6A-gxbnanEytWjE54AaABAg,UCQgz35ptm_7_RPT-Pc80itg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30005,@drewbatinay1449,9 days ago,Support galing sa Lokal ng La Trinidad 💯,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzkdUup6_Fekxvuaj54AaABAg,UgzkdUup6_Fekxvuaj54AaABAg,UCQgz35ptm_7_RPT-Pc80itg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30006,@ALEXIASOPHIAYDIO,9 days ago,happy Viewing po sa lahat! / greetings po mula sa mga binhi ng Atok Gold 🫶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx1-fr-9YvDpoQKptl4AaABAg,Ugx1-fr-9YvDpoQKptl4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30007,@drewbatinay1449,9 days ago,From Lokal ng La Trinidad with pride 🏆🏆,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz5MVWh7WGXecdr77t4AaABAg,Ugz5MVWh7WGXecdr77t4AaABAg,UCQgz35ptm_7_RPT-Pc80itg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30008,@drewbatinay1449,9 days ago,Love and support from Lokal ng La Trinidad 🤍,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwFm9OEs-ujTLtu-0J4AaABAg,UgwFm9OEs-ujTLtu-0J4AaABAg,UCQgz35ptm_7_RPT-Pc80itg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30009,@Vien.Bella-vu5rh4pz8b,9 days ago,GOD'S LOVE 🥰🥰🥰 / 🇮🇹 Lokal ng ATOK GOLD!!!! / GO GO GO !!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxIDIgbRHDC09LuZi14AaABAg,UgxIDIgbRHDC09LuZi14AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
30010,@BnHydn_2,9 days ago,Happy viewing po mga kapatid -Lokal ng La Trinidad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy3v-H4GQ2Fje0az2l4AaABAg,Ugy3v-H4GQ2Fje0az2l4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
