6001,Atok Gold,@joylee1468,10 days ago,😊😊😊 / Happy / viewing po / mula po / sa / Lokal ng Atok Gold / ❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgytFQl_LIOmnEsEEAd4AaABAg,UgytFQl_LIOmnEsEEAd4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6002,Atok Gold,@joylee1468,10 days ago,❤❤❤ / Lokal ng Atok Gold / ❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyrTVAaqg-Rxv7RMiZ4AaABAg,UgyrTVAaqg-Rxv7RMiZ4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6003,Atok Gold,@joylee1468,10 days ago,Happy viewing po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxWmpwqf-BbZ2xQtEl4AaABAg,UgxWmpwqf-BbZ2xQtEl4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6004,Atok Gold,@jeanietugad4595,10 days ago,",❤❤❤  Maligayang Panonood po mga kapatid,, mula sa Atok Gold..❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwGJg0Uh5dEJPxdCZJ4AaABAg,UgwGJg0Uh5dEJPxdCZJ4AaABAg,UC4-hT99A9u-aH7hnm5JCSfg,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6005,Atok Gold,@jeanietugad4595,10 days ago,"Good afternoon mga kapatid,, happy viewing sa lahat,, Atok Gold, Kalihiman/Registry.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwN0wBmlDDrO9gbN-l4AaABAg,UgwN0wBmlDDrO9gbN-l4AaABAg,UC4-hT99A9u-aH7hnm5JCSfg,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6006,Atok Gold,@joylee1468,10 days ago,Magandang tanghali po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgykhOSv1Xn87v-smVB4AaABAg,UgykhOSv1Xn87v-smVB4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6007,Atok Gold,@joylee1468,10 days ago,🎉🎉🎉 / God's Love / ❤❤❤ / His wondrous Love / ❤❤❤ / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxDyVTARELOndk75jF4AaABAg,UgxDyVTARELOndk75jF4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6008,Atok Gold,@joylee1468,10 days ago,😊😊😊 / Let's Go Benguet / ❤❤❤ / God's Love / 😊😊😊 / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxvrZ2QncLoRlLTBx14AaABAg,UgxvrZ2QncLoRlLTBx14AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6009,Atok Gold,@joylee1468,10 days ago,Watching po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz9Amd3cFEwGuVr5o54AaABAg,Ugz9Amd3cFEwGuVr5o54AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6010,Atok Gold,@joylee1468,10 days ago,❤❤❤ / Lokal ng Atok Gold / ❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxskxswvoRtgfWUThh4AaABAg,UgxskxswvoRtgfWUThh4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6011,Atok Gold,@joylee1468,10 days ago,happy watching po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwOhnc-pvjLAN5g4694AaABAg,UgwOhnc-pvjLAN5g4694AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6012,Atok Gold,@iya-k7j,10 days ago,viewing from Locale of Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy8wVRm6D_sRMqN0jV4AaABAg,Ugy8wVRm6D_sRMqN0jV4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6013,Atok Gold,@iya-k7j,10 days ago,Happy watching po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxqnXEIwynisFXNBFN4AaABAg,UgxqnXEIwynisFXNBFN4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6014,Atok Gold,@iya-k7j,10 days ago,God's Love / ❤❤❤ / His wondrous love / ❤❤❤. / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxJSP1Jl12qd_QDQbR4AaABAg,UgxJSP1Jl12qd_QDQbR4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6015,Atok Gold,@iya-k7j,10 days ago,😊😊😊 / magandang tanghali po / ❤❤❤ / God's Love / ❤❤❤ / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxmf2uvSbIyuEKxCBZ4AaABAg,Ugxmf2uvSbIyuEKxCBZ4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6016,Atok Gold,@iya-k7j,10 days ago,Magandang hapon po / mula po sa lokal ng atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwujo_Rb1IUupd9Ndl4AaABAg,Ugwujo_Rb1IUupd9Ndl4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6017,Atok Gold,@iya-k7j,10 days ago,❤❤❤Go Benguet!!! / mula po sa kapisanang binhi lokal ng atok gold❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzt9LQLsfHkG7LtNP94AaABAg,Ugzt9LQLsfHkG7LtNP94AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6018,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,"Go, go, go BENGUET! ❤ / 🌸 Atok Gold",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxNui2sKnY8W0ZShUt4AaABAg,UgxNui2sKnY8W0ZShUt4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6019,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,Happy viewing po from lokal ng ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgybWdDWSfPfmKNpFol4AaABAg,UgybWdDWSfPfmKNpFol4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6020,Atok Gold,@joylee1468,10 days ago,Happy watching po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxzpzk7sbqHXT8JQyd4AaABAg,Ugxzpzk7sbqHXT8JQyd4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6021,Atok Gold,@joylee1468,10 days ago,magandang tanghali po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy-zxFgBzcUtfKEhaZ4AaABAg,Ugy-zxFgBzcUtfKEhaZ4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6022,Atok Gold,@joylee1468,10 days ago,❤❤❤ / happy / viewing po / mula sa / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzuYrFVcOBPkK0gAnd4AaABAg,UgzuYrFVcOBPkK0gAnd4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6023,Atok Gold,@joylee1468,10 days ago,happy watching po mula sa Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzknKj7QTrRnvE4x7N4AaABAg,UgzknKj7QTrRnvE4x7N4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6024,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,👋👋 greetings po mula sa Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyWHKvF9ltcGSRmK8J4AaABAg,UgyWHKvF9ltcGSRmK8J4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6025,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,All out support from Lokal ng ATOK GOLD😊😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw0So-wxykUljoPcTR4AaABAg,Ugw0So-wxykUljoPcTR4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6026,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,Happy viewing po from lokal ng ATOK GOLD❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyuzCDOSAOqgossQUh4AaABAg,UgyuzCDOSAOqgossQUh4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6027,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,Happy Lunch po mga kapatid. / ❤ atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzvRFzenl7aViJ91QR4AaABAg,UgzvRFzenl7aViJ91QR4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6028,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago (edited),Tuloy tuloy pa rin pong nakikiisa mula sa ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzK8u_az4LNS0FZbRN4AaABAg,UgzK8u_az4LNS0FZbRN4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6029,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,God's Love ❤❤ / ❤ atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgygZAVViyBMrK-zWwh4AaABAg,UgygZAVViyBMrK-zWwh4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6030,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,Happy viewing po from Lokal ng ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx4LE7OCrMC9vwwWCN4AaABAg,Ugx4LE7OCrMC9vwwWCN4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6031,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,Go BENGUET! Go ATOK GOLD!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw6wyJy8CZsJio3GCp4AaABAg,Ugw6wyJy8CZsJio3GCp4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6032,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,God's love is bigger than the ocean and brighter than the stars ❤❤ / Happy viewing po from Lokal ng ATOK GOLD 😊😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxVr8kYZM3J2DpvcT94AaABAg,UgxVr8kYZM3J2DpvcT94AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6033,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,GOD'S LOVE 😊😊 / ❤ atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyLk9_Vxi9owTVdP0Z4AaABAg,UgyLk9_Vxi9owTVdP0Z4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6034,Atok Gold,@jeanietugad4595,10 days ago,",,pagbati po sa mga Buklod ng Atok Gold, maligayang panonood.,,",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy3unLShh6AEdFTt0R4AaABAg,Ugy3unLShh6AEdFTt0R4AaABAg,UC4-hT99A9u-aH7hnm5JCSfg,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6035,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,BENGUET #1 / 💻🎧 atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwUPeyXxOpYUWLSZQV4AaABAg,UgwUPeyXxOpYUWLSZQV4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6036,Atok Gold,@jeanietugad4595,10 days ago,",,Go go Benguet,, patuloy po tayong manood,, Atok Gold,,,Kalihiman/Registry.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyK5kSwfTOoid6LE454AaABAg,UgyK5kSwfTOoid6LE454AaABAg,UC4-hT99A9u-aH7hnm5JCSfg,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6037,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,Road to 20K views ❤ / pagbati mula po sa ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyYxDVeG3U-V6yQo0J4AaABAg,UgyYxDVeG3U-V6yQo0J4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6038,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,BENGUET 🏆🥇 / 🌸 Atok Gold 🇮🇹🇮🇹🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyHcN-Tf95Olud8s1N4AaABAg,UgyHcN-Tf95Olud8s1N4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6039,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,GOD'S LOVE❤❤ / 🌸 Atok Gold / 🌸 Kagawaran ng Mang-aawit / 🌸 Kapisanang Buklod,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxKb2UAmXPhFyfdtWl4AaABAg,UgxKb2UAmXPhFyfdtWl4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6040,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,go go BENGUET / nakasupporta po ang aming lokal mula sa ATOK GOLD 😊😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw4G3Aju2H-GhnqjHJ4AaABAg,Ugw4G3Aju2H-GhnqjHJ4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6041,Atok Gold,@JennilynLazaro-y5x6v,10 days ago,Maligayang Panonood po. / from lokal ng ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCC54EpKlEmNZQsUN4AaABAg,UgzCC54EpKlEmNZQsUN4AaABAg,UCItB-k__Z6a289WuGtIxsbw,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6042,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,❤❤GOD'S LOVE / ATOK GOLD  / ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwoEK_Yz4DzerJP-pV4AaABAg,UgwoEK_Yz4DzerJP-pV4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6043,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,happy viewing po mula sa lokal ng ATOK GOLD❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyAxVqkq6kETUxr9C14AaABAg,UgyAxVqkq6kETUxr9C14AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
6044,Atok Gold,@Vien.Bella-vu5rh4pz8b,10 days ago,"Atok Gold 👋 / Go go go, BENGUET!!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZiSXm9N4GYXAaLxp4AaABAg,UgwZiSXm9N4GYXAaLxp4AaABAg,UCB9NRJMQHTIobGeD1zbmbYA,"Fetched 05/23/2026, 9:00:03 PM GMT+8"
