24001,@juanmiguelcruz5348,7 days ago,"Mula po sa may tungkulin sa pagsamba ng kabataan, Lokal ng Guisad, Distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy2Lc4PJj8OVcHCVc54AaABAg,Ugy2Lc4PJj8OVcHCVc54AaABAg,UC1A80RkIqrtSvkKkKfVCRpA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24002,@MajestyDaoa-x6m,7 days ago,Nakaka-bless po pakinggan 🙏 mula po sa Lokal ng Baguio City ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzua7mxIck5CDOsHEN4AaABAg,Ugzua7mxIck5CDOsHEN4AaABAg,UCQrn7OfDey1HJAJ98aKvOqw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24003,@dwightdeleon-d7y,7 days ago,Happy Watching po / Lokal ng Guisad / Distrito ng Benguet  /  / Binhi,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz929uhyj980G5mJlp4AaABAg,Ugz929uhyj980G5mJlp4AaABAg,UCsk0co1aZZHc7IcJGzPJ-6g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24004,@Adliselb,7 days ago,Ang ganda po ng music video 🎶 mula po sa Lokal ng Baguio City 🏔,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw9HKhONJUwWVdv6vV4AaABAg,Ugw9HKhONJUwWVdv6vV4AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24005,@motokurbaph8109,7 days ago,Greatings po! / From lokal ng guisad / Pnk,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzUFhVNjpuewOLC2yd4AaABAg,UgzUFhVNjpuewOLC2yd4AaABAg,UC6DN1YKSNTjiIF109dckaWg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24006,@deashasaysay,7 days ago,"Happy viewing po mga Kapatid!! Pagbati po mula sa mga Maytungkulin sa PNK, Lokal ng Guisad❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzoVdL4zNRyqxkbBvB4AaABAg,UgzoVdL4zNRyqxkbBvB4AaABAg,UCO0BSqdGHZxnqf0CZf1_Fig,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24007,@branzylreignp.monzon8245,7 days ago,Sup,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx_i-8AWXvvvVAPxGl4AaABAg.AWtirGA7uN2AWtiyl5KUyG,Ugx_i-8AWXvvvVAPxGl4AaABAg.AWtirGA7uN2AWtiyl5KUyG,UCrgnALfuYg1iEM9L9jhSZnw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24008,@branzylreignp.monzon8245,7 days ago,Yo,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz929uhyj980G5mJlp4AaABAg.AWtijzBp9cuAWtj0xWC0oI,Ugz929uhyj980G5mJlp4AaABAg.AWtijzBp9cuAWtj0xWC0oI,UCrgnALfuYg1iEM9L9jhSZnw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24009,@EIRENEAMORFERNANDEZ,7 days ago,"Good day po sa ating lahat mga kapatid, greetings po from Lokal ng Guisad, PNK officers. ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzOiYvQtFKVp7NZ6x54AaABAg,UgzOiYvQtFKVp7NZ6x54AaABAg,UCK-hs5NFsO5iGwChHqMJi4A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24010,@MajestyDaoa-x6m,7 days ago,Ang ganda po ng awit 🎶 mula po sa Lokal ng Baguio City 😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyQ3aIxeqIncwbqGc94AaABAg,UgyQ3aIxeqIncwbqGc94AaABAg,UCQrn7OfDey1HJAJ98aKvOqw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24011,@althealouisedaludado,7 days ago,"God's Love for us his children  is the greatest love that we can ever receive ❤️ Greetings po mula sa lahat ng mga maytungkulin sa PNK, Lokal po ng Guisad ❤❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzo3KQrrzvHNYr771l4AaABAg,Ugzo3KQrrzvHNYr771l4AaABAg,UCfOutVv48SrjmibGPJhDjTQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24012,@jasminedaludado7262,7 days ago,"Happy Sunday po mga kapatid!!  /  / Happy viewing po sa lahat ng mga kapatid sa Lokal ng Guisad, lalo na po sa mga kasama kong mga maytungkulin sa PNK at KADIWA na nanonood at sumusuporta ngayon❤ /  / GO BENGUET🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwutUC6ALMfAStL4TB4AaABAg,UgwutUC6ALMfAStL4TB4AaABAg,UCA4HVmdH2Xj67gK8nZmpiZg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24013,@roycenroisaragon798,7 days ago,Happy Sunday po to all PNK Officers po in our district! 🥰🥳,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyKvG5dw5GG56G1Ds14AaABAg,UgyKvG5dw5GG56G1Ds14AaABAg,UCvKmsfdtrnzBr5gD50KjJqQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24014,@elaizaveniceantonio8756,7 days ago,happy viewing po mula sa kalihiman ng lokal ng Baguio City !,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzB_astv4ppADm3UPB4AaABAg,UgzB_astv4ppADm3UPB4AaABAg,UCWG0uMJfrHKBymnZPaLYV8w,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24015,@branzylreignp.monzon8245,7 days ago,"Happy viewing from PNKBmula po sa Lokal ng Guisad, Distrito ng Benguet.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgytLL5WyPqnvd06a6x4AaABAg,UgytLL5WyPqnvd06a6x4AaABAg,UCrgnALfuYg1iEM9L9jhSZnw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24016,@elaizaveniceantonio8756,7 days ago,"Happy viewing mula sa Lokal ng Baguio City! 🌟 Binabati ko po ang mga sumusunod na mga kapatid: Ka Julianne Chloe De Guzman, Ka Annedrea Louize Diaz Cacanindin, Ka Alexa Garcia Canta, Ka Bea Cassandra Alcantara Sanglay, Ka Alena Carisse Abaja Austria, Ka Allen Andrie Belen Angeles, Ka Crystal Baltazar Guinto, Ka Divine Grace Lim Viernes, Ka Jonner Jazz Sagantiyoc Guilod, Ka Karla Jerah Opulento, Ka Jake Bad-ey, at Ka Methoselah Sotto Barrato ! 🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzR7_tNfrXuIzpy3w54AaABAg,UgzR7_tNfrXuIzpy3w54AaABAg,UCWG0uMJfrHKBymnZPaLYV8w,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24017,@judithGaoan,7 days ago,Happy watching sa làhat po..from lokal ng La Trinidad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxFqxJ843-2ay6I7VZ4AaABAg,UgxFqxJ843-2ay6I7VZ4AaABAg,UCRorSeBrDC02x6GWPC4AB4Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24018,@RoelJoshArabejo,7 days ago,"Happy Sunday po! Always watching po from Kalihiman ng Aurora Hill, Benguet. Binabati ko po ang masipag naming LOS secretary Ka Jericho Mendoza 😊",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxWR7fBszkHJ6IskPd4AaABAg,UgxWR7fBszkHJ6IskPd4AaABAg,UC_5rEJfoFzwKQH9Tvh4VPmw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24019,@lvrxliza16,7 days ago,watching po from lokal ng Atok Gold^⁠_⁠^,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzSd1on0MXBrGdcLgZ4AaABAg,UgzSd1on0MXBrGdcLgZ4AaABAg,UCDT1iWYM0xpyuHmGQYI0O2A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
24020,@RoelJoshArabejo,7 days ago,"Happy Sunday po! Always watching po from Kalihiman ng Aurora Hill, Benguet. Binabati ko po ang masipag naming LOS secretary Ka Chrixia Labasan 😊",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwxZEo8dTDuVHiRCTd4AaABAg,UgwxZEo8dTDuVHiRCTd4AaABAg,UC_5rEJfoFzwKQH9Tvh4VPmw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
