No.,Matched Lokal,Commenter Name,Comment Time,Comment Text,Comment URL,Comment ID,Channel ID,Fetched At
1,Loakan Airport,@elainemariepis-o,33 minutes ago,Hello po mga Kapatid! Happy viewing po ang greetings from the Locale Congregation of Loakan Airport,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxoLiHuCciSDCtXaex4AaABAg,UgxoLiHuCciSDCtXaex4AaABAg,UCTiUp3NqdDFR19qRWWcNFcw,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
2,Loakan Airport,@Rowena-o3k,1 hour ago,Hello po sa mga taga-Lokal ng LOAKAN AIRPORT! Happy viewing po! -Registry/Kalihiman,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgymW4JGRBCY6_m3bUl4AaABAg,UgymW4JGRBCY6_m3bUl4AaABAg,UCx6fTehTTuj3buUmPJUoB-g,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
3,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzxLSSLvlt6nKwmiZp4AaABAg,UgzxLSSLvlt6nKwmiZp4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
4,Loakan Airport,@Rowena-o3k,1 hour ago,Go LOAKAN AIRPORT! / Go Benguet! / Go Kalihiman/Registry!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxT3jlJEWsiZbtWkc94AaABAg,UgxT3jlJEWsiZbtWkc94AaABAg,UCx6fTehTTuj3buUmPJUoB-g,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
5,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzOyDwartzuN_pUUdt4AaABAg,UgzOyDwartzuN_pUUdt4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
6,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwGLb8lR9O2vOS6nBt4AaABAg,UgwGLb8lR9O2vOS6nBt4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
7,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw1DpE6y9gA2jZ7XYF4AaABAg,Ugw1DpE6y9gA2jZ7XYF4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
8,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwF_4wHk1Y42fbFuSN4AaABAg,UgwF_4wHk1Y42fbFuSN4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
9,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy6g6mPZoz4v5n_PtV4AaABAg,Ugy6g6mPZoz4v5n_PtV4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
10,Loakan Airport,@NERO_E_BIANCO,1 hour ago,"Maligayang panunuod po mula sa lokal ng loakan airport , Benguet (kalihim at registry).",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzXSKuFdlc2rTQAS3d4AaABAg,UgzXSKuFdlc2rTQAS3d4AaABAg,UC8jnhWCzFuxvO_hpm1aDK4w,"Fetched 05/24/2026, 6:00:01 PM GMT+8"
