No.,Matched Lokal,Commenter Name,Comment Time,Comment Text,Comment URL,Comment ID,Channel ID,Fetched At
1,San Luis,@curlinapril,1 hour ago,Happy watching to all brethren around the world from Yadan family of locale of San Luis Maulberry-GWS District of Benguet.  Go Benguet ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwxaZzMntzgdeG5Z-F4AaABAg,UgwxaZzMntzgdeG5Z-F4AaABAg,UC2wWDNSQgQGpOC0tm9yc0Fg,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
2,San Luis,@GeorgeYadan,1 hour ago,Happy viewing to all brethren worldwide from Yadan family of locale of San Luis Maulberry GWS district of Benguet. Go Benguet ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzGfOuiE8u83bKbcvF4AaABAg,UgzGfOuiE8u83bKbcvF4AaABAg,UCHdtkhftrcJrQK02L1R00QQ,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
3,San Luis,@curlinapril,4 hours ago,"Maligayang panonood sa lahat ng mga kapatid mula sa Yadan family ng lokal ng San Luis Maulberry-GWS,  distrito ng Benguet.  Go Benguet ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwNKwQJlJ4D3dglUEZ4AaABAg,UgwNKwQJlJ4D3dglUEZ4AaABAg,UC2wWDNSQgQGpOC0tm9yc0Fg,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
4,San Luis,@romercosme7671,11 hours ago,"Happy Viewing po sa lahat ng mga kapatid, from San Luis - Maulberry gws... / Binabati ko po ang mga nag-oopisina sa LSP ng Disrtrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz45Xhvz6khWlGSiSp4AaABAg,Ugz45Xhvz6khWlGSiSp4AaABAg,UChymLB7jUEV9FhEjSz-El9g,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
5,San Luis,@aireencosme,13 hours ago,Good morning po😊 Happy viewing fr. Lokal ng san luis - maulberry gws,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwq8PKAynuo4Hf7ue54AaABAg,Ugwq8PKAynuo4Hf7ue54AaABAg,UCFUdib0cwYATwdimy3LceeQ,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
6,San Luis,@RomerCosme,13 hours ago,Happy viewing po from San Luis - Maulberry gws,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCNCL8R9M-JmAgqDN4AaABAg,UgzCNCL8R9M-JmAgqDN4AaABAg,UCpHSzVsvYUrOlVF4BoPryMw,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
7,San Luis,@rhodadilag162,1 day ago,Greetings from San Luis Baguio city,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyJhwGCM5N2jtchdJt4AaABAg,UgyJhwGCM5N2jtchdJt4AaABAg,UC1VudD6OvF1LdTbaQ5cIpxw,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
8,San Luis,@curlinapril,1 day ago,"Happy watching to all brethren around the world from Yadan family of locale of San Luis Maulberry-GWS,  district of Benguet.  Go Benguet ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyNwkJYCWLemja1r_N4AaABAg,UgyNwkJYCWLemja1r_N4AaABAg,UC2wWDNSQgQGpOC0tm9yc0Fg,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
9,San Luis,@curlinapril,1 day ago,"Happy viewing to all brethren around the world from Yadan family of locale of San Luis Maulberry-GWS, district of Benguet.  Go Benguet ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQyUprcdJ3GnVAdsh4AaABAg,UgwQyUprcdJ3GnVAdsh4AaABAg,UC2wWDNSQgQGpOC0tm9yc0Fg,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
10,San Luis,@curlinapril,1 day ago,"Maligayang panonood mula sa Yadan family ng lokal ng San Luis Maulberry-GWS,  distrito ng Benguet.  Go Benguet ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyofGPwLUJIRGLRafx4AaABAg,UgyofGPwLUJIRGLRafx4AaABAg,UC2wWDNSQgQGpOC0tm9yc0Fg,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
11,San Luis,@FrancisEdreyMercado,1 day ago,Happy viewing mula po sa Lokal ng San Luis Distrito ng Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwDUmpzuiYWC9AUGNd4AaABAg,UgwDUmpzuiYWC9AUGNd4AaABAg,UCyNVBw097iSkxvfjK_0MD7Q,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
12,San Luis,@nenengdagwase8559,1 day ago,Good morning 🌅  / - mula sa lokal ng San Luis Benguet.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw0usGTBnUhz-V_uXZ4AaABAg,Ugw0usGTBnUhz-V_uXZ4AaABAg,UCNxZmUAuZdLsOEbR_XKE4pQ,"Fetched 05/27/2026, 8:00:04 PM GMT+8"
