14001,@Its_Handsome_Kurtzky5442,5 days ago,Magandang umaga po mga kapatid / Patuloy parin po ang panonood ng ating entry ❤ /  / -Lokal ng Tuba Distrito ng Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwhj2kAwlnx9sU4_R14AaABAg,Ugwhj2kAwlnx9sU4_R14AaABAg,UC8-5OKyruhxurhAkxdT5SlQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14002,@marjjram2564,5 days ago,Watching from Irisan  KALIHIM/REGISTRY !,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzybiHNpUsg2ENrdOt4AaABAg,UgzybiHNpUsg2ENrdOt4AaABAg,UCDwjKO298z81OBfpzmclVWw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14003,@camelitapasag6018,5 days ago,Sagad-sagarin na ponatin mga kapatid...kaya natin to! GO BENGUET!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwUnDc_kTDz3PTWETt4AaABAg,UgwUnDc_kTDz3PTWETt4AaABAg,UCIqVoAJs6UNYwI635HYBiEQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14004,@TinyEnchanters,5 days ago,Watching from Irisan  KALIHIM/REGISTRY !,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwEXEkKUU-zv79jZKV4AaABAg,UgwEXEkKUU-zv79jZKV4AaABAg,UCIYazOuVxb5StkuFYFMoMsg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14005,@camelitapasag6018,5 days ago,Magandang morning po...tuloy-tuloy pa rin po sa pagsupporta...Kayang-kaya po natin yan ...Go BENGUET!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy7QPODBWNfWdYoXdx4AaABAg,Ugy7QPODBWNfWdYoXdx4AaABAg,UCIqVoAJs6UNYwI635HYBiEQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14006,@meryllsagampod7982,5 days ago,Go Benguet!! /  / From lokal ng Kias. Distrito ng Benguet.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzJLndM_bq-fAMeAkJ4AaABAg,UgzJLndM_bq-fAMeAkJ4AaABAg,UCVkLACK3Y8LbTZhVrCb88CA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14007,@ivymorenomaravilla,5 days ago,Gooood morning po sa lahat ng kapatid mula po sa Baguio City ❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugygv8pSAtXo2gg6xHp4AaABAg,Ugygv8pSAtXo2gg6xHp4AaABAg,UC32rXNkKQhO9c-YLliCwYLg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14008,@ivymorenomaravilla,5 days ago,HAPPPY VIEWING PO FROM BAGUIO CITYYYY❤🎉🎉🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzAwMwjBePienQbwSR4AaABAg,UgzAwMwjBePienQbwSR4AaABAg,UC32rXNkKQhO9c-YLliCwYLg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14009,@karengopez200,5 days ago,"Happy viewing po from Lokal ng Gibraltar, Distrito ng Benguet ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzgrmUg3caVKJxdTBN4AaABAg,UgzgrmUg3caVKJxdTBN4AaABAg,UChIhfM2PeMQNUuy4yUuCFZw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
14010,@maruhenry4429,5 days ago,Happy viewing po!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwFea3HppSvqD7QkcV4AaABAg,UgwFea3HppSvqD7QkcV4AaABAg,UCY0pjXNRWvLD5ouGY8YN-aQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
